,X,Y
2921,2,
2922,2,59300.0
2923,3,50800.0
2924,0,6500.0
2925,1,89400.0
2926,1,6200.0
2927,0,90700.0
2928,0,42200.0
2929,2,69800.0
2930,1,44200.0
2931,4,52900.0
2932,0,11600.0
2933,2,69100.0
2934,1,9500.0
2935,0,43400.0
2936,1,60600.0
2937,4,13800.0
2938,2,5700.0
2939,0,64800.0
2940,3,3000.0
2941,0,11500.0
2942,1,1500.0
2943,0,9600.0
2944,0,39500.0
2945,2,39200.0
2946,1,68900.0
2947,2,37200.0
2948,2,116400.0
2949,1,42100.0
2950,2,3600.0
2951,1,46600.0
2952,1,51300.0
2953,1,44300.0
2954,4,42700.0
2955,0,94000.0
2956,1,18900.0
2957,3,27100.0
2958,2,10500.0
2959,2,59900.0
2960,3,89600.0
2961,0,96800.0
2962,1,34300.0
2963,2,5500.0
2964,1,93300.0
2965,3,111900.0
2966,1,32500.0
2967,2,28100.0
2968,1,
2969,4,27900.0
2970,2,39800.0
2971,0,95800.0
2972,1,11800.0
2973,1,22200.0
2974,3,130200.0
2975,1,11800.0
2976,2,10300.0
2977,4,43500.0
2978,1,58700.0
2979,3,181700.0
2980,0,53500.0
2981,2,62300.0
2982,3,22000.0
2983,3,32000.0
2984,2,107600.0
2985,2,8800.0
2986,1,41800.0
2987,2,17100.0
2988,2,63000.0
2989,2,21100.0
2990,2,
2991,3,17500.0
2992,0,86500.0
2993,0,50700.0
2994,0,10600.0
2995,2,9500.0
2996,3,193600.0
2997,2,32300.0
2998,2,37700.0
2999,3,14100.0
3000,1,35700.0
3001,2,38900.0
3002,0,48400.0
3003,3,49100.0
3004,4,42700.0
3005,1,45800.0
3006,2,91600.0
3007,2,78100.0
3008,2,30200.0
3009,1,35600.0
3010,3,
3011,0,40800.0
3012,1,51400.0
3013,0,33100.0
3014,2,3300.0
3015,3,36800.0
3016,2,76700.0
3017,3,86800.0
3018,3,72700.0
3019,0,18100.0
3020,1,2300.0
3021,2,25800.0
3022,0,63700.0
3023,1,87000.0
3024,0,4700.0
3025,0,157900.0
3026,2,15100.0
3027,1,55300.0
3028,0,40700.0
3029,0,7700.0
3030,3,11700.0
3031,1,22500.0
3032,2,31900.0
3033,1,14300.0
3034,2,16600.0
3035,1,76200.0
3036,0,12200.0
3037,1,16800.0
3038,0,27800.0
3039,0,
3040,3,47100.0
3041,2,18400.0
3042,1,20800.0
3043,2,55000.0
3044,3,8600.0
3045,1,129300.0
3046,2,
3047,2,60600.0
3048,1,24900.0
3049,3,77100.0
3050,0,38800.0
3051,1,106400.0
3052,1,6000.0
3053,3,67600.0
3054,1,72400.0
3055,1,30600.0
3056,1,31300.0
3057,1,39000.0
3058,2,
3059,1,67400.0
3060,1,48600.0
3061,0,107100.0
3062,1,201300.0
3063,2,39500.0
3064,0,23200.0
3065,4,21600.0
3066,1,46700.0
3067,1,43300.0
3068,2,30300.0
3069,1,13200.0
3070,2,112200.0
3071,4,15500.0
3072,0,34900.0
3073,3,69500.0
3074,3,92900.0
3075,0,47100.0
3076,2,20200.0
3077,0,9600.0
3078,1,36900.0
3079,1,28800.0
3080,1,81300.0
3081,1,35100.0
3082,3,41200.0
3083,2,9600.0
3084,3,45900.0
3085,3,51100.0
3086,2,20700.0
3087,1,39700.0
3088,3,121000.0
3089,1,4000.0
3090,0,37900.0
3091,0,8500.0
3092,2,59600.0
3093,2,12500.0
3094,2,212100.0
3095,3,6600.0
3096,2,58700.0
3097,2,82000.0
3098,2,43800.0
3099,0,49800.0
3100,0,32700.0
3101,2,23900.0
3102,2,13900.0
3103,1,48500.0
3104,2,42900.0
3105,3,77500.0
3106,0,34600.0
3107,3,14100.0
3108,2,62600.0
3109,1,48900.0
3110,2,18000.0
3111,3,25500.0
3112,1,24400.0
3113,3,8600.0
3114,0,60300.0
3115,1,45800.0
3116,2,28000.0
3117,3,75200.0
3118,2,63600.0
3119,3,19500.0
3120,1,39700.0
3121,1,37000.0
3122,1,25800.0
3123,1,13700.0
3124,1,34300.0
3125,3,22700.0
3126,0,48100.0
3127,3,4900.0
3128,1,67200.0
3129,0,131000.0
3130,2,93100.0
3131,1,23400.0
3132,0,74500.0
3133,2,27900.0
3134,0,36300.0
3135,0,54800.0
3136,2,193500.0
3137,0,29600.0
3138,2,26800.0
3139,2,19300.0
3140,2,68600.0
3141,1,80800.0
3142,1,69400.0
3143,1,89700.0
3144,2,44700.0
3145,0,74100.0
3146,1,182700.0
3147,1,50000.0
3148,1,52600.0
3149,1,36400.0
3150,1,167100.0
3151,1,7000.0
3152,0,57600.0
3153,2,53000.0
3154,3,5000.0
3155,1,44000.0
3156,2,49600.0
3157,2,39100.0
3158,1,130300.0
3159,0,51200.0
3160,2,40300.0
3161,0,4800.0
3162,0,24000.0
3163,2,30300.0
3164,1,89000.0
3165,1,121900.0
3166,1,2700.0
3167,1,38500.0
3168,1,36600.0
3169,3,15900.0
3170,0,71500.0
3171,0,57700.0
3172,1,0.0
3173,1,75100.0
3174,1,22200.0
3175,4,21900.0
3176,0,29600.0
3177,2,5100.0
3178,1,64100.0
3179,1,
3180,0,31500.0
3181,2,15600.0
3182,2,55300.0
3183,0,18200.0
3184,0,14800.0
3185,2,60300.0
3186,2,24000.0
3187,1,7100.0
3188,2,15300.0
3189,3,7800.0
3190,0,9800.0
3191,2,12500.0
3192,0,19700.0
3193,4,
3194,0,47700.0
3195,1,34200.0
3196,1,94400.0
3197,1,40800.0
3198,2,47300.0
3199,2,20900.0
3200,1,90000.0
3201,2,15400.0
3202,2,13700.0
3203,2,26800.0
3204,1,9500.0
3205,1,100500.0
3206,0,21500.0
3207,1,24600.0
3208,0,74300.0
3209,1,35800.0
3210,0,23200.0
3211,1,13600.0
3212,3,31700.0
3213,1,49800.0
3214,2,48500.0
3215,2,26300.0
3216,4,43100.0
3217,2,68800.0
3218,2,40500.0
3219,1,5900.0
3220,0,23500.0
3221,0,14500.0
3222,0,42000.0
3223,0,45600.0
3224,2,147000.0
3225,1,113500.0
3226,0,44500.0
3227,3,32400.0
3228,0,11100.0
3229,3,35600.0
3230,1,69500.0
3231,1,21800.0
3232,1,67800.0
3233,2,35400.0
3234,2,131100.0
3235,2,1700.0
3236,0,24700.0
3237,3,102100.0
3238,1,13200.0
3239,4,30600.0
3240,2,35100.0
3241,0,61200.0
3242,1,31000.0
3243,2,18200.0
3244,0,6400.0
3245,3,52100.0
3246,1,81600.0
3247,4,107600.0
3248,1,8900.0
3249,2,126000.0
3250,0,63900.0
3251,2,24600.0
3252,0,35500.0
3253,1,45100.0
3254,1,92000.0
3255,2,63200.0
3256,1,75800.0
3257,1,143300.0
3258,2,25700.0
3259,2,4100.0
3260,2,85000.0
3261,0,45600.0
3262,1,75600.0
3263,2,111500.0
3264,2,10000.0
3265,0,21400.0
3266,1,17000.0
3267,0,31000.0
3268,1,82600.0
3269,2,48500.0
3270,2,52400.0
3271,2,48900.0
3272,3,15800.0
3273,1,17100.0
3274,2,32800.0
3275,2,18300.0
3276,0,
3277,2,74100.0
3278,2,57700.0
3279,4,18400.0
3280,2,99800.0
3281,3,105400.0
3282,0,
3283,2,62600.0
3284,0,21600.0
3285,2,24800.0
3286,0,15900.0
3287,2,65100.0
3288,0,33000.0
3289,3,24900.0
3290,1,102300.0
3291,2,58900.0
3292,1,28000.0
3293,0,15600.0
3294,3,43800.0
3295,2,32100.0
3296,0,43000.0
3297,2,84400.0
3298,1,35400.0
3299,1,25700.0
3300,1,132100.0
3301,1,5600.0
3302,3,101100.0
3303,0,21200.0
3304,0,211700.0
3305,1,70800.0
3306,2,45700.0
3307,4,69500.0
3308,1,10200.0
3309,3,46500.0
3310,3,103600.0
3311,1,185300.0
3312,1,37700.0
3313,2,52700.0
3314,1,62200.0
3315,2,62600.0
3316,3,92400.0
3317,3,113600.0
3318,2,27500.0
3319,1,100800.0
3320,1,71000.0
3321,2,43700.0
3322,0,13000.0
3323,1,59600.0
3324,2,183600.0
3325,5,116900.0
3326,0,88600.0
3327,1,149400.0
3328,1,87300.0
3329,2,46500.0
3330,2,164400.0
3331,1,63500.0
3332,1,30100.0
3333,0,32600.0
3334,1,22300.0
3335,3,
3336,5,69200.0
3337,1,118300.0
3338,2,76700.0
3339,2,15400.0
3340,0,15000.0
3341,2,137600.0
3342,2,85900.0
3343,1,54400.0
3344,1,65200.0
3345,2,43800.0
3346,0,17700.0
3347,1,13900.0
3348,2,82900.0
3349,1,18100.0
3350,2,42800.0
3351,1,6400.0
3352,1,123100.0
3353,1,63600.0
3354,1,24500.0
3355,1,100500.0
3356,2,4900.0
3357,1,53000.0
3358,3,50700.0
3359,2,39400.0
3360,2,9300.0
3361,2,36400.0
3362,1,4300.0
3363,1,20900.0
3364,4,47900.0
3365,3,29400.0
3366,2,23200.0
3367,1,58400.0
3368,2,33000.0
3369,1,31900.0
3370,0,69800.0
3371,1,26300.0
3372,2,78900.0
3373,0,127500.0
3374,2,38200.0
3375,0,43000.0
3376,2,62800.0
3377,0,20400.0
3378,3,8000.0
3379,1,111500.0
3380,1,9600.0
3381,0,26800.0
3382,2,77200.0
3383,2,56100.0
3384,0,30600.0
3385,2,92000.0
3386,2,14400.0
3387,2,35400.0
3388,1,15800.0
3389,1,6300.0
3390,2,
3391,0,66000.0
3392,0,47100.0
3393,2,55500.0
3394,2,22300.0
3395,1,16100.0
3396,2,29900.0
3397,2,51700.0
3398,3,101300.0
3399,1,34800.0
3400,0,14600.0
3401,0,13300.0
3402,3,76000.0
3403,2,8900.0
3404,3,9800.0
3405,2,21200.0
3406,2,96700.0
3407,2,79400.0
3408,1,10700.0
3409,2,13000.0
3410,0,18200.0
3411,1,8800.0
3412,2,30800.0
3413,1,18800.0
3414,1,173500.0
3415,1,105500.0
3416,1,30500.0
3417,1,24200.0
3418,2,37800.0
3419,3,34000.0
3420,2,15900.0
3421,1,8800.0
3422,2,47100.0
3423,0,42100.0
3424,0,45600.0
3425,0,54500.0
3426,1,11500.0
3427,4,15100.0
3428,0,70000.0
3429,1,7400.0
3430,2,42800.0
3431,2,28300.0
3432,0,22600.0
3433,3,18900.0
3434,0,59800.0
3435,1,159200.0
3436,1,14500.0
3437,0,7300.0
3438,2,61100.0
3439,1,133600.0
3440,2,52200.0
3441,1,54500.0
3442,1,67700.0
3443,1,61700.0
3444,1,12800.0
3445,0,54900.0
3446,1,117300.0
3447,1,12400.0
3448,2,111600.0
3449,3,7900.0
3450,0,1900.0
3451,2,48600.0
3452,1,17600.0
3453,3,47400.0
3454,1,93700.0
3455,1,1400.0
3456,2,5300.0
3457,0,53700.0
3458,3,87500.0
3459,1,23400.0
3460,4,96500.0
3461,3,89000.0
3462,1,74700.0
3463,3,62900.0
3464,2,14900.0
3465,0,141400.0
3466,1,21800.0
3467,2,39700.0
3468,1,51700.0
3469,1,44500.0
3470,1,37700.0
3471,1,21400.0
3472,5,135300.0
3473,1,17900.0
3474,1,23200.0
3475,0,19900.0
3476,4,6200.0
3477,0,49800.0
3478,1,54700.0
3479,0,107600.0
3480,0,29800.0
3481,1,58300.0
3482,1,34400.0
3483,2,12800.0
3484,0,1500.0
3485,1,77300.0
3486,1,15400.0
3487,1,26900.0
3488,0,
3489,1,32600.0
3490,1,85500.0
3491,0,71600.0
3492,2,0.0
3493,0,16200.0
3494,0,40100.0
3495,2,80600.0
3496,2,35000.0
3497,1,15800.0
3498,1,46000.0
3499,2,56200.0
3500,1,23700.0
3501,0,114700.0
3502,0,28400.0
3503,1,81400.0
3504,1,60500.0
3505,1,51400.0
3506,0,59800.0
3507,1,74500.0
3508,0,102000.0
3509,1,18400.0
3510,3,0.0
3511,1,22000.0
3512,3,53300.0
3513,2,13600.0
3514,3,51300.0
3515,0,79800.0
3516,1,35300.0
3517,3,81900.0
3518,0,74700.0
3519,3,14600.0
3520,1,10800.0
3521,2,11900.0
3522,1,78700.0
3523,2,30000.0
3524,0,75300.0
3525,2,26600.0
3526,1,31300.0
3527,0,33300.0
3528,1,99200.0
3529,2,43600.0
3530,0,158600.0
3531,1,30200.0
3532,0,56300.0
3533,0,28600.0
3534,1,72400.0
3535,0,25200.0
3536,0,63200.0
3537,4,49200.0
3538,2,0.0
3539,1,55700.0
3540,3,27900.0
3541,0,27200.0
3542,1,36300.0
3543,3,189700.0
3544,1,74400.0
3545,0,192700.0
3546,2,32300.0
3547,2,14900.0
3548,0,83500.0
3549,2,80100.0
3550,0,22000.0
3551,0,12200.0
3552,1,33000.0
3553,3,19900.0
3554,1,95500.0
3555,0,62500.0
3556,1,59000.0
3557,3,25900.0
3558,0,32900.0
3559,2,18600.0
3560,1,36500.0
3561,0,62400.0
3562,1,30600.0
3563,0,118100.0
3564,1,11400.0
3565,3,68400.0
3566,2,41300.0
3567,1,128200.0
3568,1,51200.0
3569,1,28500.0
3570,1,105800.0
3571,0,18100.0
3572,0,53100.0
3573,3,68600.0
3574,1,6200.0
3575,1,103300.0
3576,3,84300.0
3577,2,60400.0
3578,3,69000.0
3579,0,87000.0
3580,1,65400.0
3581,2,25000.0
3582,0,29900.0
3583,1,7900.0
3584,1,84400.0
3585,1,48900.0
3586,1,89100.0
3587,2,
3588,2,67300.0
3589,1,12400.0
3590,2,93900.0
3591,2,33500.0
3592,1,36800.0
3593,1,28400.0
3594,1,23400.0
3595,2,111600.0
3596,1,15900.0
3597,2,10100.0
3598,1,63100.0
3599,1,40900.0
3600,2,78100.0
3601,3,30600.0
3602,0,0.0
3603,0,28800.0
3604,1,59700.0
3605,1,160700.0
3606,0,57800.0
3607,2,27000.0
3608,2,60300.0
3609,4,140900.0
3610,0,18600.0
3611,1,3700.0
3612,1,
3613,1,53500.0
3614,2,22800.0
3615,1,97300.0
3616,1,68300.0
3617,1,18100.0
3618,2,67600.0
3619,2,103900.0
3620,1,80100.0
3621,0,124100.0
3622,0,5300.0
3623,3,31700.0
3624,2,26800.0
3625,0,79500.0
3626,3,22700.0
3627,4,28900.0
3628,1,20700.0
3629,2,25200.0
3630,1,15900.0
3631,1,60200.0
3632,4,26700.0
3633,1,11600.0
3634,3,65000.0
3635,0,46900.0
3636,1,41200.0
3637,1,17400.0
3638,1,13400.0
3639,2,55000.0
3640,3,62900.0
3641,1,80700.0
3642,2,43000.0
3643,1,130100.0
3644,1,55100.0
3645,0,8100.0
3646,5,35600.0
3647,1,28000.0
3648,1,31400.0
3649,2,96300.0
3650,2,69000.0
3651,0,64200.0
3652,2,60300.0
3653,2,79700.0
3654,2,53900.0
3655,2,344700.0
3656,1,81200.0
3657,3,68200.0
3658,2,51700.0
3659,2,2900.0
3660,1,47300.0
3661,2,
3662,2,2900.0
3663,1,38800.0
3664,0,71700.0
3665,1,1600.0
3666,0,23700.0
3667,1,15300.0
3668,2,52500.0
3669,1,137500.0
3670,0,19200.0
3671,1,20600.0
3672,2,83400.0
3673,2,31100.0
3674,2,17000.0
3675,0,20700.0
3676,0,44400.0
3677,1,22600.0
3678,2,6000.0
3679,1,69500.0
3680,0,45100.0
3681,1,5800.0
3682,1,9300.0
3683,1,36100.0
3684,1,1600.0
3685,2,89900.0
3686,2,51600.0
3687,0,28700.0
3688,4,5700.0
3689,1,125200.0
3690,2,77200.0
3691,2,
3692,1,53500.0
3693,3,114000.0
3694,0,74700.0
3695,2,98200.0
3696,3,38800.0
3697,0,44100.0
3698,2,30100.0
3699,1,9800.0
3700,1,26500.0
3701,2,91900.0
3702,3,6800.0
3703,0,8700.0
3704,0,31500.0
3705,2,45200.0
3706,0,47700.0
3707,1,18000.0
3708,2,103500.0
3709,0,47700.0
3710,1,
3711,1,25100.0
3712,1,
3713,2,128200.0
3714,3,129200.0
3715,1,39500.0
3716,3,87400.0
3717,4,96800.0
3718,0,119400.0
3719,2,21700.0
3720,2,20800.0
3721,2,36000.0
3722,1,88900.0
3723,3,26000.0
3724,0,140300.0
3725,4,34200.0
3726,1,20100.0
3727,2,22200.0
3728,2,23800.0
3729,2,13300.0
3730,2,8400.0
3731,1,25900.0
3732,2,62100.0
3733,2,15900.0
3734,0,6900.0
3735,0,82900.0
3736,1,22500.0
3737,1,29400.0
3738,1,58200.0
3739,2,16400.0
3740,3,86300.0
3741,6,101500.0
3742,2,147200.0
3743,3,
3744,1,80100.0
3745,3,30400.0
3746,3,29800.0
3747,2,28500.0
3748,0,32100.0
3749,1,5800.0
3750,3,
3751,2,37400.0
3752,3,40400.0
3753,2,13600.0
3754,1,3700.0
3755,3,5900.0
3756,2,6000.0
3757,1,16600.0
3758,0,74400.0
3759,1,18000.0
3760,1,93900.0
3761,0,39500.0
3762,1,37500.0
3763,0,14500.0
3764,1,75900.0
3765,3,102100.0
3766,2,120200.0
3767,2,
3768,3,14000.0
3769,0,23200.0
3770,1,168000.0
3771,0,10300.0
3772,2,7600.0
3773,3,54500.0
3774,0,109000.0
3775,3,40600.0
3776,2,15200.0
3777,2,49700.0
3778,2,4400.0
3779,2,67400.0
3780,3,24600.0
3781,3,74900.0
3782,2,83300.0
3783,0,53500.0
3784,1,85100.0
3785,0,23400.0
3786,3,26500.0
3787,1,140800.0
3788,1,61300.0
3789,2,14600.0
3790,0,16100.0
3791,1,2800.0
3792,3,54900.0
3793,2,14400.0
3794,2,19300.0
3795,2,24000.0
3796,2,
3797,2,23900.0
3798,1,87000.0
3799,2,142100.0
3800,2,58800.0
3801,0,48800.0
3802,0,130900.0
3803,2,14800.0
3804,1,24200.0
3805,4,37200.0
3806,1,50400.0
3807,1,5200.0
3808,3,112700.0
3809,2,17900.0
3810,1,44000.0
3811,2,28100.0
3812,2,117400.0
3813,2,57700.0
3814,2,
3815,0,160100.0
3816,3,136600.0
3817,1,94100.0
3818,3,26100.0
3819,1,16800.0
3820,1,60000.0
3821,1,58600.0
3822,1,94400.0
3823,1,14000.0
3824,3,10200.0
3825,1,11500.0
3826,1,34000.0
3827,1,20900.0
3828,0,5100.0
3829,0,30700.0
3830,1,98500.0
3831,5,31100.0
3832,2,10200.0
3833,1,158800.0
3834,1,46100.0
3835,2,62200.0
3836,2,27000.0
3837,1,132400.0
3838,1,22100.0
3839,2,74600.0
3840,2,14700.0
3841,3,62100.0
3842,1,35600.0
3843,1,15100.0
3844,1,55400.0
3845,2,22800.0
3846,1,147400.0
3847,1,
3848,0,58300.0
3849,2,118100.0
3850,0,100800.0
3851,1,40000.0
3852,2,5300.0
3853,0,140000.0
3854,1,22300.0
3855,2,28300.0
3856,2,2100.0
3857,2,60100.0
3858,3,44700.0
3859,2,45800.0
3860,1,30000.0
3861,5,11900.0
3862,3,45600.0
3863,1,7000.0
3864,0,24200.0
3865,2,76300.0
3866,1,20700.0
3867,1,53200.0
3868,3,45800.0
3869,1,95300.0
3870,0,54300.0
3871,3,25700.0
3872,1,79600.0
3873,1,76700.0
3874,2,10800.0
3875,2,0.0
3876,1,16300.0
3877,0,37500.0
3878,0,8600.0
3879,0,88100.0
3880,1,84400.0
3881,1,27600.0
3882,0,9100.0
3883,3,59200.0
3884,0,63000.0
3885,3,25700.0
3886,1,19600.0
3887,0,126000.0
3888,2,129400.0
3889,2,4800.0
3890,4,126400.0
3891,1,92900.0
3892,1,56300.0
3893,1,36400.0
3894,0,93900.0
3895,1,14600.0
3896,1,18500.0
3897,2,44700.0
3898,2,20200.0
3899,2,189300.0
3900,2,22000.0
3901,3,45800.0
3902,2,53000.0
3903,2,5900.0
3904,2,14200.0
3905,2,117600.0
3906,2,13700.0
3907,4,30700.0
3908,0,22400.0
3909,1,159600.0
3910,2,13300.0
3911,0,29900.0
3912,2,22100.0
3913,1,20500.0
3914,3,52300.0
3915,2,62000.0
3916,0,46700.0
3917,3,68200.0
3918,1,156600.0
3919,0,31200.0
3920,4,42100.0
3921,3,44800.0
3922,1,18400.0
3923,0,23300.0
3924,2,86100.0
3925,2,43200.0
3926,3,28000.0
3927,0,26500.0
3928,1,13300.0
3929,0,123200.0
3930,2,0.0
3931,0,41300.0
3932,1,59200.0
3933,1,33600.0
3934,1,72100.0
3935,1,14500.0
3936,0,45900.0
3937,1,31200.0
3938,0,5300.0
3939,0,22600.0
3940,2,93200.0
3941,1,23100.0
3942,0,57900.0
3943,2,64100.0
3944,0,109900.0
3945,1,9600.0
3946,1,53400.0
3947,1,14700.0
3948,2,27400.0
3949,1,21900.0
3950,1,66100.0
3951,1,52700.0
3952,1,52000.0
3953,2,107200.0
3954,0,62700.0
3955,0,22000.0
3956,1,118600.0
3957,0,77200.0
3958,0,34900.0
3959,1,78600.0
3960,1,
3961,1,24200.0
3962,1,17000.0
3963,1,127400.0
3964,0,97900.0
3965,2,24000.0
3966,2,113400.0
3967,3,23700.0
3968,2,14400.0
3969,1,23100.0
3970,3,74300.0
3971,3,
3972,0,54600.0
3973,2,
3974,1,33900.0
3975,2,115100.0
3976,1,32200.0
3977,0,181800.0
3978,0,23800.0
3979,0,15800.0
3980,2,57400.0
3981,0,10700.0
3982,2,15000.0
3983,1,40800.0
3984,3,19400.0
3985,1,65500.0
3986,3,50600.0
3987,0,43600.0
3988,2,92800.0
3989,3,
3990,1,25600.0
3991,2,26000.0
3992,2,10900.0
3993,2,102500.0
3994,1,53800.0
3995,2,71100.0
3996,2,48500.0
3997,2,21900.0
3998,0,16500.0
3999,2,30400.0
4000,1,5500.0
4001,1,40000.0
4002,3,56800.0
4003,2,7800.0
4004,1,130900.0
4005,2,17200.0
4006,1,61500.0
4007,2,95900.0
4008,2,22600.0
4009,2,11700.0
4010,1,31600.0
4011,1,19500.0
4012,1,94700.0
4013,0,34600.0
4014,1,9500.0
4015,1,9700.0
4016,0,56700.0
4017,1,31500.0
4018,0,32700.0
4019,3,69700.0
4020,1,17600.0
4021,1,22600.0
4022,2,10200.0
4023,1,
4024,1,88100.0
4025,0,79800.0
4026,0,35800.0
4027,4,41500.0
4028,1,53000.0
4029,0,43000.0
4030,2,7500.0
4031,1,40200.0
4032,0,60600.0
4033,3,30300.0
4034,0,30700.0
4035,1,55000.0
4036,0,67200.0
4037,1,47600.0
4038,1,7800.0
4039,1,34300.0
4040,5,28100.0
4041,3,38300.0
4042,3,40000.0
4043,2,72200.0
4044,1,126700.0
4045,1,84500.0
4046,1,74200.0
4047,1,32100.0
4048,2,7400.0
4049,0,79300.0
4050,0,19100.0
4051,1,57100.0
4052,2,47700.0
4053,1,35100.0
4054,2,25500.0
4055,2,103500.0
4056,2,16400.0
4057,2,38700.0
4058,0,43600.0
4059,1,12400.0
4060,4,38400.0
4061,3,197900.0
4062,2,39600.0
4063,1,24700.0
4064,2,13300.0
4065,0,65000.0
4066,1,11800.0
4067,1,169500.0
4068,0,39700.0
4069,1,
4070,1,142100.0
4071,2,61000.0
4072,1,82400.0
4073,3,54800.0
4074,3,73000.0
4075,1,79500.0
4076,0,11300.0
4077,2,15300.0
4078,2,130000.0
4079,2,
4080,0,
4081,2,74000.0
4082,0,24700.0
4083,3,46400.0
4084,1,17900.0
4085,2,23000.0
4086,0,7200.0
4087,2,53500.0
4088,1,53200.0
4089,0,92500.0
4090,1,102100.0
4091,2,65600.0
4092,1,61000.0
4093,2,80400.0
4094,2,27700.0
4095,1,52400.0
4096,1,
4097,1,71700.0
4098,0,18500.0
4099,0,66300.0
4100,2,74300.0
4101,3,
4102,0,17600.0
4103,0,19100.0
4104,2,55000.0
4105,0,53900.0
4106,1,22100.0
4107,0,86800.0
4108,0,129500.0
4109,1,26500.0
4110,0,29800.0
4111,1,71300.0
4112,2,25300.0
4113,1,45900.0
4114,3,135700.0
4115,2,29600.0
4116,3,18000.0
4117,3,38000.0
4118,2,129100.0
4119,3,49900.0
4120,3,15100.0
4121,3,11700.0
4122,1,70900.0
4123,0,177600.0
4124,1,73300.0
4125,3,77600.0
4126,1,45800.0
4127,3,16700.0
4128,2,12200.0
4129,1,31200.0
4130,3,7700.0
4131,3,54000.0
4132,3,41100.0
4133,0,24500.0
4134,0,71400.0
4135,0,8900.0
4136,0,25700.0
4137,0,39200.0
4138,2,7600.0
4139,0,16300.0
4140,1,88500.0
4141,3,21300.0
4142,2,39800.0
4143,1,17200.0
4144,2,41200.0
4145,1,33600.0
4146,1,149600.0
4147,1,35500.0
4148,2,28400.0
4149,0,14900.0
4150,2,52300.0
4151,3,16500.0
4152,0,50800.0
4153,3,47500.0
4154,2,26100.0
4155,3,4900.0
4156,4,16300.0
4157,2,31400.0
4158,1,38400.0
4159,0,10800.0
4160,2,76900.0
4161,0,72100.0
4162,2,55400.0
4163,0,67700.0
4164,2,60500.0
4165,1,99800.0
4166,0,107400.0
4167,1,76000.0
4168,1,14100.0
4169,2,37300.0
4170,2,39900.0
4171,1,31100.0
4172,2,22100.0
4173,1,33900.0
4174,3,40900.0
4175,1,38500.0
4176,2,143400.0
4177,1,145600.0
4178,1,79700.0
4179,1,264600.0
4180,0,39900.0
4181,1,32200.0
4182,2,61200.0
4183,2,32200.0
4184,1,37600.0
4185,1,18000.0
4186,1,0.0
4187,2,40700.0
4188,2,45100.0
4189,3,35600.0
4190,3,85900.0
4191,2,31600.0
4192,3,26200.0
4193,1,93000.0
4194,0,19300.0
4195,2,9600.0
4196,3,62600.0
4197,0,
4198,3,49400.0
4199,1,25800.0
4200,1,173800.0
4201,4,48400.0
4202,1,4100.0
4203,2,122600.0
4204,0,103700.0
4205,1,30200.0
4206,1,43500.0
4207,1,172500.0
4208,3,157800.0
4209,2,76500.0
4210,3,5200.0
4211,0,3600.0
4212,0,15100.0
4213,2,31200.0
4214,2,26800.0
4215,2,42300.0
4216,0,
4217,0,90600.0
4218,1,51700.0
4219,3,29600.0
4220,0,27600.0
4221,2,50800.0
4222,0,90500.0
4223,2,2400.0
4224,1,97100.0
4225,0,38400.0
4226,3,12600.0
4227,1,3600.0
4228,0,32700.0
4229,3,5800.0
4230,0,15300.0
4231,0,150700.0
4232,3,59600.0
4233,1,25500.0
4234,1,71200.0
4235,2,13200.0
4236,2,33400.0
4237,1,124000.0
4238,1,170700.0
4239,2,3100.0
4240,2,14100.0
4241,0,29600.0
4242,0,12500.0
4243,1,40700.0
4244,1,41700.0
4245,2,136900.0
4246,2,49300.0
4247,1,121800.0
4248,2,116200.0
4249,2,85900.0
4250,3,160700.0
4251,0,11400.0
4252,2,24900.0
4253,0,0.0
4254,1,0.0
4255,1,28500.0
4256,3,36600.0
4257,2,22900.0
4258,1,8400.0
4259,0,88200.0
4260,2,34700.0
4261,1,12100.0
4262,2,10500.0
4263,1,67000.0
4264,1,35400.0
4265,2,71300.0
4266,1,12700.0
4267,2,24400.0
4268,1,52400.0
4269,2,107000.0
4270,0,30400.0
4271,2,37100.0
4272,2,167100.0
4273,1,24300.0
4274,0,105100.0
4275,1,76200.0
4276,2,73800.0
4277,1,29200.0
4278,2,98200.0
4279,1,174600.0
4280,2,1100.0
4281,1,54700.0
4282,0,26900.0
4283,1,7600.0
4284,2,144400.0
4285,1,10500.0
4286,0,62000.0
4287,2,141700.0
4288,2,75300.0
4289,1,24400.0
4290,0,36300.0
4291,2,19100.0
4292,0,118500.0
4293,2,78100.0
4294,0,63900.0
4295,1,91100.0
4296,2,32800.0
4297,1,13800.0
4298,2,66600.0
4299,2,85300.0
4300,1,60300.0
4301,2,52000.0
4302,4,14100.0
4303,1,85200.0
4304,0,20700.0
4305,3,8400.0
4306,1,49900.0
4307,2,10900.0
4308,1,6800.0
4309,2,59800.0
4310,3,11900.0
4311,2,88900.0
4312,2,62000.0
4313,0,46100.0
4314,1,6500.0
4315,3,42100.0
4316,2,34000.0
4317,2,5800.0
4318,2,9200.0
4319,0,87000.0
4320,0,16700.0
4321,1,10300.0
4322,2,90100.0
4323,1,22600.0
4324,1,64200.0
4325,1,15100.0
4326,2,30100.0
4327,4,192200.0
4328,1,8300.0
4329,0,37500.0
4330,2,6500.0
4331,0,79200.0
4332,2,16800.0
4333,0,66500.0
4334,0,39200.0
4335,2,201800.0
